Name,Business Status,Address,Price Level,Rating,Total Ratings,Types,Latitude,Longitude
Chicago Police Department,OPERATIONAL,"1718 South State Street, Chicago",Price information not available,No rating,No ratings,"['police', 'point_of_interest', 'establishment']",41.8584895,-87.62835969999999
Crystal-Eyez Makeup & Beauty Lounge,OPERATIONAL,"1933 South Archer Avenue, Chicago",Price information not available,4.5,113,"['beauty_salon', 'point_of_interest', 'establishment']",41.8558235,-87.62819669999999
Christina's Skincare,OPERATIONAL,"2147 South Lumber Street Ste #322, Chicago",Price information not available,5,21,"['beauty_salon', 'spa', 'point_of_interest', 'establishment']",41.8532218,-87.6409887
Three Happiness Restaurant,OPERATIONAL,"209 West Cermak Road, Chicago",1,3.9,1307,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8526308,-87.632446
Tapas Valencia,OPERATIONAL,"1530 South State Street, Chicago",2,4.5,1393,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8611004,-87.6274644
Jason's Deli,OPERATIONAL,"1258 South Canal Street, Chicago",2,4.4,848,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",41.8655698,-87.64020900000001
Sylvan Learning of Chicago,OPERATIONAL,"1609 South Halsted Street, Chicago",Price information not available,4.7,34,"['point_of_interest', 'establishment']",41.8595181,-87.6465506
Imperial Restaurant,OPERATIONAL,"2100 South Archer Avenue, Chicago",2,4,1230,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8545544,-87.6322747
Oceania Tours Inc,OPERATIONAL,"2160 South Archer Avenue #201, Chicago",Price information not available,4.7,6,"['travel_agency', 'point_of_interest', 'establishment']",41.8535143,-87.634493
DoGone Fun!,OPERATIONAL,"1717 South State Street, Chicago",Price information not available,4.2,154,"['pet_store', 'point_of_interest', 'store', 'establishment']",41.8586193,-87.6268238
Perspectives Charter Schools,OPERATIONAL,"1530 South State Street, Chicago",Price information not available,3.5,4,"['school', 'point_of_interest', 'establishment']",41.8608315,-87.6274658
Chinatown Chamber of Commerce,OPERATIONAL,"2169B South China Place, Chicago",Price information not available,3.1,7,"['point_of_interest', 'establishment']",41.85356669999999,-87.6351633
Citi,OPERATIONAL,"2022 South Archer Avenue, Chicago",Price information not available,3.5,53,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",41.8546124,-87.6322371
Chi Cafe,OPERATIONAL,"2160 South Archer Avenue, Chicago",1,4.3,1804,"['restaurant', 'food', 'point_of_interest', 'establishment']",41.8534879,-87.6345473
Fountainhead Lofts,OPERATIONAL,"1932 South Halsted Street, Chicago",Price information not available,4.2,6,"['art_gallery', 'point_of_interest', 'establishment']",41.855802,-87.64689899999999
The Law Office of Mark Lewis,OPERATIONAL,"238 West Cermak Road #3B, Chicago",Price information not available,5,1,"['lawyer', 'point_of_interest', 'establishment']",41.8530867,-87.6332965
Chocolate For Your Body Spa,OPERATIONAL,"1743 South Halsted Street #1F, Chicago",Price information not available,4.1,310,"['spa', 'beauty_salon', 'point_of_interest', 'establishment']",41.8578081,-87.6463591
