Name,Business Status,Address,Price Level,Rating,Total Ratings,Types,Latitude,Longitude
Hospital,OPERATIONAL,"1791 West Taylor Street, Chicago",Price information not available,5,1,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8693544,-87.67105049999999
UI Health Antithrombosis Center,OPERATIONAL,"1801 West Taylor Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8694704,-87.67176529999999
Neuropsychiatric Institute,OPERATIONAL,"912 South Wood Street, Chicago",Price information not available,3,5,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8700401,-87.6716804
La Sagrada Familia Med Center LLC,OPERATIONAL,"1868 South Blue Island Avenue, Chicago",Price information not available,4.2,14,"['hospital', 'health', 'point_of_interest', 'establishment']",41.85628699999999,-87.66286400000001
Illinois ADVANCE,OPERATIONAL,"University of Illinois Chicago, College of Pharmacy, 833 South Wood Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8705501,-87.6708173
UI Health Craniofacial Center,OPERATIONAL,"811 South Paulina Street, Chicago",Price information not available,3.8,14,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8709146,-87.6686138
Rush Medical Center,OPERATIONAL,"Ashland Avenue, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8541555,-87.66612529999999
DaVita West Side Dialysis,OPERATIONAL,"1600 West 13th Street #3, Chicago",Price information not available,4.5,6,"['hospital', 'health', 'point_of_interest', 'establishment']",41.86536410000001,-87.6668795
Pilsen Family Health Center Lower West,OPERATIONAL,"1713 South Ashland Avenue, Chicago",Price information not available,3.5,16,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8583191,-87.66576549999999
La Sagrada Familia Med Center LLC,OPERATIONAL,"1868 South Blue Island Avenue, Chicago",Price information not available,4.2,14,"['hospital', 'health', 'point_of_interest', 'establishment']",41.85628699999999,-87.66286400000001
Imagine Pediatric Therapy,OPERATIONAL,"600 West Roosevelt Road #2E, Chicago",Price information not available,4.4,5,"['hospital', 'health', 'point_of_interest', 'establishment']",41.867649,-87.64251
UChicago Medicine - South Loop,OPERATIONAL,"1101 South Canal Street Suite 201-202, Chicago",Price information not available,3.6,26,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.86829669999999,-87.6388939
DaVita Loop Renal At Home,OPERATIONAL,"1101 South Canal Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.86752329999999,-87.6388767
DaVita Loop Renal Center PD,OPERATIONAL,"1101 South Canal Street, Chicago",Price information not available,2.8,5,"['hospital', 'health', 'point_of_interest', 'establishment']",41.86752439999999,-87.6387876
UChicago Medicine - South Loop,OPERATIONAL,"1101 South Canal Street Suite 201-202, Chicago",Price information not available,3.6,26,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.86829669999999,-87.6388939
Oriental Traditional Medical Center,OPERATIONAL,"79 East 16th Street f1, Chicago",Price information not available,4.8,132,"['campground', 'hospital', 'lodging', 'park', 'health', 'point_of_interest', 'establishment']",41.8601192,-87.6242298
DaVita Loop Renal Center PD,OPERATIONAL,"1101 South Canal Street, Chicago",Price information not available,2.8,5,"['hospital', 'health', 'point_of_interest', 'establishment']",41.86752439999999,-87.6387876
DaVita Loop Renal At Home,OPERATIONAL,"1101 South Canal Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.86752329999999,-87.6388767
Loop Medical Center: Pain Management and Varicose Vein Doctor in Chicago,OPERATIONAL,"1921 South Michigan Avenue, Chicago",Price information not available,4.8,610,"['physiotherapist', 'hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.8560801,-87.6236861
Oriental Traditional Medical Center,OPERATIONAL,"79 East 16th Street f1, Chicago",Price information not available,4.8,132,"['campground', 'hospital', 'lodging', 'health', 'park', 'point_of_interest', 'establishment']",41.8601192,-87.6242298
RUSH University Medical Center,OPERATIONAL,"1620 West Harrison Street, Chicago",Price information not available,3.4,1016,"['hospital', 'point_of_interest', 'health', 'establishment']",41.87457459999999,-87.668836
University-Il Clinics,OPERATIONAL,"1801 West Taylor Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.86879690000001,-87.6718398
UI Health: Digestive Disease & GI,OPERATIONAL,"1801 West Taylor Street Suite 3C, Chicago",Price information not available,4,1,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8687246,-87.6719988
Folaju Oluyemisi O,OPERATIONAL,"1901 West Harrison Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8737108,-87.6744762
Devault Kathy,OPERATIONAL,"1900 West Polk Street # 839, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8717886,-87.6742641
University of Illinois,OPERATIONAL,"1747 Roosevelt Road, Chicago",Price information not available,4,3,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8696584,-87.6703649
UI Health,OPERATIONAL,"1740 West Taylor Street, Chicago",Price information not available,2.9,620,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8694785,-87.6705817
"John H. Stroger, Jr. Hospital of Cook County",OPERATIONAL,"1969 West Ogden Avenue, Chicago",Price information not available,3.1,1084,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8727197,-87.6737256
Rush Center Congenital & SHD,OPERATIONAL,"1653 West Congress Parkway, Chicago",Price information not available,No rating,No ratings,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.87488639999999,-87.6691243
Jesse Brown VA Medical Center,OPERATIONAL,"820 South Damen Avenue, Chicago",Price information not available,3.9,404,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8705356,-87.67749959999999
"Frank Gonzalez, MD",OPERATIONAL,"1801 West Taylor Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8688326,-87.671999
University Of Illinois Medical Center - Obstetrics And Gynecology,OPERATIONAL,"1801 West Taylor Street, Chicago",Price information not available,4.2,5,"['hospital', 'point_of_interest', 'health', 'establishment']",41.86901,-87.6718485
UI Health - Chicago Institute for Voice Care,OPERATIONAL,"1009 South Wood Street #6C, Chicago",Price information not available,No rating,No ratings,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.8690039,-87.6713497
University of Illinois at Chicago Medical Center Parking,OPERATIONAL,"808 South Wood Street #471, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8696584,-87.6703649
Children's Hospital University of Illinois,OPERATIONAL,"1740 West Taylor Street, Chicago",Price information not available,4,4,"['hospital', 'point_of_interest', 'health', 'establishment']",41.86931029999999,-87.6705173
Family Medicine Department,OPERATIONAL,"1919 West Taylor Street #145AHP, Chicago",Price information not available,3,2,"['hospital', 'point_of_interest', 'health', 'establishment']",41.86839070000001,-87.6747949
UIC Medical Center Ophthalmology,OPERATIONAL,"1855 West Taylor Street, Chicago",Price information not available,2.4,13,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.86878069999999,-87.67298439999999
Ogden Pavilion - Jesse Brown VA Medical Center,OPERATIONAL,"820 South Damen Avenue #820, Chicago",Price information not available,4.8,4,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8700637,-87.6773716
Bed Pavilion - Jesse Brown VA Medical Center,OPERATIONAL,Chicago,Price information not available,5,2,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8704636,-87.6781297
Damen Pavilion - Jesse Brown VA Medical Center,OPERATIONAL,"820 South Damen Avenue, Chicago",Price information not available,4,1,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8706578,-87.67705699999999
Rush Adult Outpatient Pcychiatry Clinic,OPERATIONAL,"2150 West Harrison Street, Chicago",Price information not available,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8746088,-87.68006700000001
Rush,OPERATIONAL,"2150 West Harrison Street, Chicago",Price information not available,2.4,5,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8746624,-87.68007159999999
ui health science center,OPERATIONAL,"2242 West Harrison Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.87456660000001,-87.6830331
Taylor Pavilion - Jesse Brown VA Medical Center,OPERATIONAL,"820 South Damen Avenue, Chicago",Price information not available,4.1,18,"['hospital', 'health', 'point_of_interest', 'establishment']",41.86920509999999,-87.6773566
Cook County Health,OPERATIONAL,"1901 West Harrison Street, Chicago",Price information not available,3.2,28,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8724578,-87.6745871
Hos J parking,OPERATIONAL,Chicago,Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8718697,-87.67266099999999
Neuropsychiatric Institute,OPERATIONAL,"912 South Wood Street, Chicago",Price information not available,3,5,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8700401,-87.6716804
UI Health Antithrombosis Center,OPERATIONAL,"1801 West Taylor Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8694704,-87.67176529999999
General Medicine,OPERATIONAL,"1801 West Taylor Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8687121,-87.67218629999999
Arthritis - Kidney,OPERATIONAL,"1801 West Taylor Street, Chicago",Price information not available,4,1,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8689742,-87.67170440000001
Illinois ADVANCE,OPERATIONAL,"University of Illinois Chicago, College of Pharmacy, 833 South Wood Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8705501,-87.6708173
Hospital,OPERATIONAL,"1791 West Taylor Street, Chicago",Price information not available,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8693544,-87.67105049999999
Prism Medical Center,OPERATIONAL,"1211 South Western Avenue # 105, Chicago",Price information not available,3,3,"['hospital', 'insurance_agency', 'health', 'point_of_interest', 'establishment']",41.866177,-87.6858266
Specialty Care Building (SCB) at UI Health,OPERATIONAL,"1009 South Wood Street, Chicago",Price information not available,2.9,18,"['hospital', 'health', 'point_of_interest', 'establishment']",41.86884929999999,-87.6712029
UI Health Otolaryngology (Ear Nose and Throat Clinic) - Specialty Care building (SCB),OPERATIONAL,"1009 South Wood Street #6C, Chicago",Price information not available,No rating,No ratings,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.86888949999999,-87.6711703
Rush Children's Hospital,OPERATIONAL,"West Van Buren Street, Chicago",Price information not available,5,5,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8749725,-87.67082479999999
Rush university professional building,OPERATIONAL,"1725 West Harrison Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8729042,-87.6700558
Rush Alzheimer's Disease Center,OPERATIONAL,"1750 West Harrison Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8744196,-87.67014669999999
Mycha (Rush),OPERATIONAL,"600 South Paulina Street 4th Fl, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8735328,-87.6694273
UI Health Craniofacial Center,OPERATIONAL,"811 South Paulina Street, Chicago",Price information not available,3.8,14,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8709146,-87.6686138
RUSH University Medical Center,OPERATIONAL,"1620 West Harrison Street, Chicago",Price information not available,3.4,1016,"['hospital', 'point_of_interest', 'health', 'establishment']",41.87457459999999,-87.668836
University-Il Clinics,OPERATIONAL,"1801 West Taylor Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.86879690000001,-87.6718398
UI Health: Digestive Disease & GI,OPERATIONAL,"1801 West Taylor Street Suite 3C, Chicago",Price information not available,4,1,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8687246,-87.6719988
Folaju Oluyemisi O,OPERATIONAL,"1901 West Harrison Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8737108,-87.6744762
University of Illinois,OPERATIONAL,"1747 Roosevelt Road, Chicago",Price information not available,4,3,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8696584,-87.6703649
UI Health,OPERATIONAL,"1740 West Taylor Street, Chicago",Price information not available,2.9,620,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8694785,-87.6705817
Devault Kathy,OPERATIONAL,"1900 West Polk Street # 839, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8717886,-87.6742641
Rush Center Congenital & SHD,OPERATIONAL,"1653 West Congress Parkway, Chicago",Price information not available,No rating,No ratings,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.87488639999999,-87.6691243
"John H. Stroger, Jr. Hospital of Cook County",OPERATIONAL,"1969 West Ogden Avenue, Chicago",Price information not available,3.1,1084,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8727197,-87.6737256
University of Illinois at Chicago Medical Center Parking,OPERATIONAL,"808 South Wood Street #471, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8696584,-87.6703649
Children's Hospital University of Illinois,OPERATIONAL,"1740 West Taylor Street, Chicago",Price information not available,4,4,"['hospital', 'point_of_interest', 'health', 'establishment']",41.86931029999999,-87.6705173
UI Health - Chicago Institute for Voice Care,OPERATIONAL,"1009 South Wood Street #6C, Chicago",Price information not available,No rating,No ratings,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.8690039,-87.6713497
University Of Illinois Medical Center - Obstetrics And Gynecology,OPERATIONAL,"1801 West Taylor Street, Chicago",Price information not available,4.2,5,"['hospital', 'point_of_interest', 'health', 'establishment']",41.86901,-87.6718485
"Frank Gonzalez, MD",OPERATIONAL,"1801 West Taylor Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8688326,-87.671999
DaVita West Side Dialysis,OPERATIONAL,"1600 West 13th Street #3, Chicago",Price information not available,4.5,6,"['hospital', 'point_of_interest', 'health', 'establishment']",41.86536410000001,-87.6668795
Jesse Brown VA Medical Center,OPERATIONAL,"820 South Damen Avenue, Chicago",Price information not available,3.9,404,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8705356,-87.67749959999999
Family Medicine Department,OPERATIONAL,"1919 West Taylor Street #145AHP, Chicago",Price information not available,3,2,"['hospital', 'point_of_interest', 'health', 'establishment']",41.86839070000001,-87.6747949
UIC Medical Center Ophthalmology,OPERATIONAL,"1855 West Taylor Street, Chicago",Price information not available,2.4,13,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.86878069999999,-87.67298439999999
UI Health Craniofacial Center,OPERATIONAL,"811 South Paulina Street, Chicago",Price information not available,3.8,14,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8709146,-87.6686138
Rush Hospital,OPERATIONAL,"1611 West Harrison Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8733562,-87.66702
Rush university professional building,OPERATIONAL,"1725 West Harrison Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8729042,-87.6700558
Mycha (Rush),OPERATIONAL,"600 South Paulina Street 4th Fl, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8735328,-87.6694273
Danielle Valentino,OPERATIONAL,"1611 West Harrison Street # 400, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.87370289999999,-87.66695229999999
Illinois ADVANCE,OPERATIONAL,"University of Illinois Chicago, College of Pharmacy, 833 South Wood Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8705501,-87.6708173
Rush Alzheimer's Disease Center,OPERATIONAL,"1750 West Harrison Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8744196,-87.67014669999999
Rush University Medical Center,OPERATIONAL,"1653 West Congress Parkway, Chicago",Price information not available,2,6,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.8749026,-87.6680906
Neuropsychiatric Institute,OPERATIONAL,"912 South Wood Street, Chicago",Price information not available,3,5,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8700401,-87.6716804
Hos J parking,OPERATIONAL,Chicago,Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8718697,-87.67266099999999
Hospital,OPERATIONAL,"1791 West Taylor Street, Chicago",Price information not available,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8693544,-87.67105049999999
Rush Children's Hospital,OPERATIONAL,"West Van Buren Street, Chicago",Price information not available,5,5,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8749725,-87.67082479999999
UI Health Antithrombosis Center,OPERATIONAL,"1801 West Taylor Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8694704,-87.67176529999999
UI Health Otolaryngology (Ear Nose and Throat Clinic) - Specialty Care building (SCB),OPERATIONAL,"1009 South Wood Street #6C, Chicago",Price information not available,No rating,No ratings,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.86888949999999,-87.6711703
Specialty Care Building (SCB) at UI Health,OPERATIONAL,"1009 South Wood Street, Chicago",Price information not available,2.9,18,"['hospital', 'health', 'point_of_interest', 'establishment']",41.86884929999999,-87.6712029
Arthritis - Kidney,OPERATIONAL,"1801 West Taylor Street, Chicago",Price information not available,4,1,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8689742,-87.67170440000001
General Medicine,OPERATIONAL,"1801 West Taylor Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8687121,-87.67218629999999
Cook County Health,OPERATIONAL,"1901 West Harrison Street, Chicago",Price information not available,3.2,28,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8724578,-87.6745871
RUSH Specialty Hospital - Critical Illness Recovery,OPERATIONAL,"516 South Loomis Street, Chicago",Price information not available,3.8,10,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8747014,-87.6621998
RUSH Specialty Hospital - Inpatient Rehabilitation,OPERATIONAL,"516 South Loomis Street, Chicago",Price information not available,4.7,15,"['hospital', 'health', 'point_of_interest', 'establishment']",41.87471439999999,-87.6620918
Damen Pavilion - Jesse Brown VA Medical Center,OPERATIONAL,"820 South Damen Avenue, Chicago",Price information not available,4,1,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8706578,-87.67705699999999
Ogden Pavilion - Jesse Brown VA Medical Center,OPERATIONAL,"820 South Damen Avenue #820, Chicago",Price information not available,4.8,4,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8700637,-87.6773716
Taylor Pavilion - Jesse Brown VA Medical Center,OPERATIONAL,"820 South Damen Avenue, Chicago",Price information not available,4.1,18,"['hospital', 'point_of_interest', 'health', 'establishment']",41.86920509999999,-87.6773566
Bed Pavilion - Jesse Brown VA Medical Center,OPERATIONAL,Chicago,Price information not available,5,2,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8704636,-87.6781297
RUSH Specialty Hospital - Inpatient Rehabilitation,OPERATIONAL,"516 South Loomis Street, Chicago",Price information not available,4.7,15,"['hospital', 'health', 'point_of_interest', 'establishment']",41.87471439999999,-87.6620918
RUSH Specialty Hospital - Critical Illness Recovery,OPERATIONAL,"516 South Loomis Street, Chicago",Price information not available,3.8,10,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8747014,-87.6621998
Rush Hospital,OPERATIONAL,"1611 West Harrison Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8733562,-87.66702
Danielle Valentino,OPERATIONAL,"1611 West Harrison Street # 400, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.87370289999999,-87.66695229999999
Imagine Pediatric Therapy,OPERATIONAL,"600 West Roosevelt Road #2E, Chicago",Price information not available,4.4,5,"['hospital', 'point_of_interest', 'health', 'establishment']",41.867649,-87.64251
UChicago Medicine - South Loop,OPERATIONAL,"1101 South Canal Street Suite 201-202, Chicago",Price information not available,3.6,26,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.86829669999999,-87.6388939
Midwest Express Clinic Urgent Care,OPERATIONAL,"779 West Adams Street, Chicago",Price information not available,4.7,1345,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.8790686,-87.647061
DaVita Loop Renal At Home,OPERATIONAL,"1101 South Canal Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.86752329999999,-87.6388767
DaVita Loop Renal Center PD,OPERATIONAL,"1101 South Canal Street, Chicago",Price information not available,2.8,5,"['hospital', 'point_of_interest', 'health', 'establishment']",41.86752439999999,-87.6387876
Proper Balance Healthcare,OPERATIONAL,"733 South Wells Street, Chicago",Price information not available,4.8,198,"['spa', 'hospital', 'point_of_interest', 'health', 'establishment']",41.87233370000001,-87.6333349
Metro Infusion Center,OPERATIONAL,"120 South Halsted Street Suite B, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.87974120000001,-87.6475537
Andrea Eve Romano MD,OPERATIONAL,"92710, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.87999999999999,-87.64
Ascension Illinois,OPERATIONAL,"200 South Wacker Drive, Chicago",Price information not available,4,4,"['hospital', 'point_of_interest', 'health', 'establishment']",41.87891930000001,-87.63723
Rapid and PCR Testing - Downtown,OPERATIONAL,"161 West Harrison Street Unit A, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.87420669999999,-87.63286599999999
UChicago Medicine - South Loop,OPERATIONAL,"1101 South Canal Street Suite 201-202, Chicago",Price information not available,3.6,26,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.86829669999999,-87.6388939
Imagine Pediatric Therapy,OPERATIONAL,"600 West Roosevelt Road #2E, Chicago",Price information not available,4.4,5,"['hospital', 'health', 'point_of_interest', 'establishment']",41.867649,-87.64251
Loyola Hepatology Clinic - Mercy Medical at Dearborn Station,OPERATIONAL,"47 West Polk Street # G-1, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.87176259999999,-87.6290497
Proper Balance Healthcare,OPERATIONAL,"733 South Wells Street, Chicago",Price information not available,4.8,198,"['hospital', 'spa', 'health', 'point_of_interest', 'establishment']",41.87233370000001,-87.6333349
UChicago Medicine Dearborn Station,OPERATIONAL,"47 West Polk Street G1, Chicago",Price information not available,2.6,39,"['hospital', 'health', 'point_of_interest', 'establishment']",41.872055,-87.6293913
Rapid and PCR Testing - Downtown,OPERATIONAL,"161 West Harrison Street Unit A, Chicago",Price information not available,3.5,8,"['hospital', 'health', 'point_of_interest', 'establishment']",41.87420669999999,-87.63286599999999
Peace Corps,OPERATIONAL,"399-301 South Federal Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.878071,-87.6296783
DaVita Loop Renal Center PD,OPERATIONAL,"1101 South Canal Street, Chicago",Price information not available,2.8,5,"['hospital', 'health', 'point_of_interest', 'establishment']",41.86752439999999,-87.6387876
DaVita Loop Renal At Home,OPERATIONAL,"1101 South Canal Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.86752329999999,-87.6388767
Ascension Illinois,OPERATIONAL,"200 South Wacker Drive, Chicago",Price information not available,4,4,"['hospital', 'health', 'point_of_interest', 'establishment']",41.87891930000001,-87.63723
Loyola Hepatology Clinic - Mercy Medical at Dearborn Station,OPERATIONAL,"47 West Polk Street # G-1, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.87176259999999,-87.6290497
UChicago Medicine Dearborn Station,OPERATIONAL,"47 West Polk Street G1, Chicago",Price information not available,2.6,39,"['hospital', 'health', 'point_of_interest', 'establishment']",41.872055,-87.6293913
Folaju Oluyemisi O,OPERATIONAL,"1901 West Harrison Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8737108,-87.6744762
Rush,OPERATIONAL,"2150 West Harrison Street, Chicago",Price information not available,2.4,5,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8746624,-87.68007159999999
Rush Adult Outpatient Pcychiatry Clinic,OPERATIONAL,"2150 West Harrison Street, Chicago",Price information not available,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8746088,-87.68006700000001
ui health science center,OPERATIONAL,"2242 West Harrison Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.87456660000001,-87.6830331
RUSH University Medical Center,OPERATIONAL,"1620 West Harrison Street, Chicago",Price information not available,3.4,1016,"['hospital', 'point_of_interest', 'health', 'establishment']",41.87457459999999,-87.668836
Rush Center Congenital & SHD,OPERATIONAL,"1653 West Congress Parkway, Chicago",Price information not available,No rating,No ratings,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.87488639999999,-87.6691243
Folaju Oluyemisi O,OPERATIONAL,"1901 West Harrison Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8737108,-87.6744762
Rush University Medical Center,OPERATIONAL,"1653 West Congress Parkway, Chicago",Price information not available,2,6,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.8749026,-87.6680906
Rush Children's Hospital,OPERATIONAL,"West Van Buren Street, Chicago",Price information not available,5,5,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8749725,-87.67082479999999
Rush Alzheimer's Disease Center,OPERATIONAL,"1750 West Harrison Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8744196,-87.67014669999999
Danielle Valentino,OPERATIONAL,"1611 West Harrison Street # 400, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.87370289999999,-87.66695229999999
Mycha (Rush),OPERATIONAL,"600 South Paulina Street 4th Fl, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8735328,-87.6694273
RUSH Specialty Hospital - Critical Illness Recovery,OPERATIONAL,"516 South Loomis Street, Chicago",Price information not available,3.8,10,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8747014,-87.6621998
RUSH Specialty Hospital - Inpatient Rehabilitation,OPERATIONAL,"516 South Loomis Street, Chicago",Price information not available,4.7,15,"['hospital', 'point_of_interest', 'health', 'establishment']",41.87471439999999,-87.6620918
Rush Hospital,OPERATIONAL,"1611 West Harrison Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8733562,-87.66702
Rush university professional building,OPERATIONAL,"1725 West Harrison Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8729042,-87.6700558
"The Pazio Institute: Alexander Paziotopoulos, MD",OPERATIONAL,"1019 West Fulton Market, Chicago",Price information not available,5,11,"['beauty_salon', 'hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.8865542,-87.653061
Midwest Express Clinic Urgent Care,OPERATIONAL,"779 West Adams Street, Chicago",Price information not available,4.7,1345,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.8790686,-87.647061
