url,type,price,sq_ft,price_per_sq_ft,latitude,longitude,beds,baths,address,tags,year_built,property_type,amenities.hoa_dues,amenities.community,amenities.county,amenities.built,amenities.property_type,amenities.heating_cooling,amenities.laundry,amenities.parking,amenities.lot_size
https://redfin.com/IL/Chicago/2828-W-Harrison-St-60612/unit-A/home/184352627,for_sale,245000.0,1480.0,166.0,41.8741097,-87.6972404,3.0,1.5,"2828 W Harrison St Unit A, Chicago, IL 60612","['CORIAN COUNTERS', 'FULL EAT-IN KITCHEN', 'WHITE SHAKER CABINETRY', 'STAINLESS STEEL APPLIANCES', 'TONS OF STORAGE SPACE', 'SPACIOUS LIVING ROOM']",2022.0,Townhouse,,CHI - East Garfield Park,Cook,2022,Townhome,Has A/C,In-unit laundry (washer and dryer),1 car garage,"3,000 sq ft"
https://redfin.com/IL/Chicago/2716-W-Polk-St-60612/home/13257839,for_sale,700000.0,,,41.8712935,-87.6943768,9.0,6.0,"2716 W Polk St, Chicago, IL 60612","['CATHEDRAL CEILINGS', 'LAUNDRY IN-UNIT', 'SKYLIGHTS', 'SOARING 9-FT CEILINGS', 'UPDATED INTERIORS', 'OUTDOOR TERRACES']",2005.0,Multi-Family (2-4 Unit),,CHI - East Garfield Park,Cook,Built in 2005,Multi-family (2-4 unit),,,3 garage spaces,"3,125 sq ft lot"
https://redfin.com/IL/Chicago/716-S-Oakley-Blvd-60612/home/14088698,for_sale,900000.0,,,41.8725593,-87.6840804,7.0,2.0,"716 S Oakley Blvd, Chicago, IL 60612","['LOCATED STEPS TO TRI-TAYLOR', 'QUICK DRIVE TO DOWNTOWN']",1882.0,Multi-Family (2-4 Unit),,CHI - Near West Side,Cook,Built in 1882,Multi-family (2-4 unit),,,,"3,125 sq ft lot"
https://redfin.com/IL/Chicago/1645-W-Ogden-Ave-60612/unit-610/home/18924186,for_sale,415000.0,1250.0,332.0,41.8797469,-87.6675721,2.0,2.0,"1645 W Ogden Ave #610, Chicago, IL 60612",,,Condo/Co-op,$632/mo,CHI - Near West Side,Cook,,Condo,Has A/C,Washer and dryer hookups,1 car garage,
https://redfin.com/IL/Chicago/2713-W-Warren-Blvd-60612/home/13259258,for_sale,259000.0,2704.0,96.0,41.8818079,-87.6943894,4.0,2.0,"2713 W Warren Blvd, Chicago, IL 60612","['10 MIN FROM CITY CENTER', 'PROPERTY GUTTED', '5 MINS FROM FULTON DISTRICT', 'REHAB IN EAST GARFIELD PARK', '21 FT WIDE INTERIOR', '2 BLKS TO CALIFORNIA L']",1885.0,Single Family Residential,,CHI - East Garfield Park,Cook,Built in 1885,Single-family,,,2 parking spaces,"2,640 sq ft lot"
https://redfin.com/IL/Chicago/1645-W-Ogden-Ave-60612/unit-341/home/183749693,for_sale,239900.0,,,41.8797553,-87.6676932,1.0,1.0,"1645 W Ogden Ave #341, Chicago, IL 60612","['HARDWOOD FLOORS', 'ON-SITE GYM', 'STAINLESS STEEL APPLIANCES', 'IN-UNIT WASHER AND DRYER', 'WALK-IN CLOSET', 'QUARTZ COUNTERTOPS']",,Condo/Co-op,$341/mo,CHI - Near West Side,Cook,,Condo,Has A/C,In-unit laundry (washer and dryer),,
https://redfin.com/IL/Chicago/Undisclosed-address-60612/home/12597947,for_sale,339000.0,1200.0,283.0,,,3.0,2.0,,,1999.0,Condo/Co-op,$300 monthly HOA fee,,Cook,Built in 1999,Condo,Has A/C,,1 parking space,
https://redfin.com/IL/Chicago/Chicago/Madison-FP/home/194099804,for_sale,284900.0,700.0,407.0,41.8810002,-87.6802478,1.0,1.0,"Madison FP Plan, Chicago, IL 60612","['GLEAMING QUARTZ COUNTERTOPS', 'FULL BACKSPLASH', 'PANORAMIC EAST VIEW', 'MODERN SHAKER CABINETRY', 'SOARING 8 INTERIOR DOORS', 'ENGINEERED HARDWOOD FLOORS']",,,$174 monthly HOA fee,Chicago,Cook,,Condo,Has A/C,,1 parking space,
https://redfin.com/IL/Chicago/235-N-Sacramento-Blvd-60612/home/13259665,for_sale,379900.0,3072.0,124.0,41.885156,-87.701103,5.0,3.5,"235 N Sacramento Blvd, Chicago, IL 60612","['FINISHED BASEMENT', 'CONVENIENTLY LOCATED', 'OPEN LAYOUT']",1895.0,Townhouse,,CHI - East Garfield Park,Cook,1895,Townhome,Has A/C,,,"1,500 sq ft"
https://redfin.com/IL/Chicago/1645-W-Ogden-Ave-60612/unit-534/home/18938237,for_sale,235000.0,606.0,388.0,41.8797469,-87.6675721,1.0,1.0,"1645 W Ogden Ave #534, Chicago, IL 60612","['13 FOOT CEILINGS', 'HARDWOOD FLOORS', 'GRANITE COUNTERTOPS', 'ONE BEDROOM LOFT', 'STAINLESS STEEL APPLIANCES', 'IN UNIT W D']",1925.0,Condo/Co-op,$350 monthly HOA fee,CHI - Near West Side,Cook,Built in 1925,Condo,Has A/C,,,
https://redfin.com/IL/Chicago/214-S-Leavitt-St-60612/home/14088965,for_sale,1450000.0,,,41.8782124,-87.6817524,6.0,5.0,"214 S Leavitt St, Chicago, IL 60612","['OVERSIZED LOTS', 'IDEAL LOCATION', 'CLOSE PROXIMITY', 'FULL BASEMENTS', 'EXTERNAL ENTRIES']",1992.0,Multi-Family (2-4 Unit),,CHI - Near West Side,Cook,Built in 1992,Multi-family (2-4 unit),,,2 garage spaces,"9,100 sq ft lot"
https://redfin.com/IL/Chicago/Undisclosed-address-60612/home/12739885,for_sale,205000.0,1100.0,186.0,,,3.0,1.0,,"['UPDATED BATHROOM', 'DEDICATED PARKING SPACE', 'STAINLESS STEEL APPLIANCES', 'SHORT WALK TO UNITED CENTER', 'LVP FLOORING', 'QUARTZ COUNTER TOP']",2000.0,Condo/Co-op,$199/mo,,Cook,2000,Condo,,,1 space,
https://redfin.com/IL/Chicago/2127-W-Madison-St-60612/home/194099808,for_sale,569000.0,1540.0,369.0,41.8810002,-87.6802478,3.0,3.0,"2127 W Madison 307, Chicago, IL 60612","['GLEAMING QUARTZ COUNTERTOPS', 'FULL BACKSPLASH', 'PANORAMIC EAST VIEW', 'MODERN SHAKER CABINETRY', 'SOARING 8 INTERIOR DOORS', 'ENGINEERED HARDWOOD FLOORS']",,,$174/mo,Chicago,Cook,2025,Condo,Has A/C,In-unit laundry (washer and dryer),1 space,
https://redfin.com/IL/Chicago/41-S-Albany-Ave-60612/home/13259216,for_sale,229900.0,1558.0,148.0,41.8797677,-87.7027238,4.0,3.0,"41 S Albany Ave, Chicago, IL 60612",,1875.0,Single Family Residential,,CHI - East Garfield Park,Cook,Built in 1875,Single-family,,,,"2,047 sq ft lot"
https://redfin.com/IL/Chicago/2436-W-Fillmore-St-60612/home/13258204,for_sale,575000.0,,,41.8686112,-87.687571,6.0,4.0,"2436 W Fillmore St, Chicago, IL 60612","['IN-UNIT LAUNDRY', 'TWO-CAR GARAGE', 'FENCED YARD', 'EASY ACCESS TO BLUE LINE', 'PRIVATE ENTRANCE']",1900.0,Multi-Family (2-4 Unit),,CHI - Near West Side,Cook,1900,Multi-family,,,2 car garage,"2,898 sq ft"
https://redfin.com/IL/Chicago/2353-W-Ohio-St-60612/home/194756574,for_sale,1649000.0,,,41.8919305,-87.6863376,4.0,4.0,"2353 W Ohio St, Chicago, IL 60612",,2025.0,Single Family Residential,,CHI - West Town,Cook,2025,Single-family,Has A/C,In-unit laundry (washer and dryer),2 car garage,"2,500 sq ft"
https://redfin.com/IL/Chicago/22-S-Western-Ave-60612/unit-201/home/40378376,for_sale,320000.0,1350.0,237.0,41.8805219,-87.6866988,2.0,2.0,"22 S Western Ave #201, Chicago, IL 60612","['GAS FIREPLACE', 'HARDWOOD FLOORS', 'BREAKFAST BAR', 'STAINLESS STEEL APPLIANCES', 'PRIVATE BALCONY', 'GRANITE COUNTERS']",2008.0,Condo/Co-op,$329/mo,CHI - Near West Side,Cook,2008,Condo,Has A/C,,1 car garage,
https://redfin.com/IL/Chicago/3100-W-Lexington-St-60612/home/183885781,for_sale,988000.0,,,41.8721215,-87.7035892,19.0,7.0,"3100 W Lexington Ave, Chicago, IL 60612","['WOOD LIKE FLOORS', 'CONVENIENTLY LOCATED', 'HIGH QUALITY CABINETRY', 'STAINLESS STEEL APPLIANCES', 'VINTAGE GREYSTONE', 'THREE SEPARATE ENTRANCES']",1925.0,Multi-Family (5+ Unit),,CHI - East Garfield Park,Cook,1925,Multi-family,Has A/C,,,"6,600 sq ft"
https://redfin.com/IL/Chicago/2150-W-Monroe-St-60612/home/14088455,for_sale,2195000.0,3586.0,612.0,41.8801851,-87.6810946,8.0,4.5,"2150 W Monroe St, Chicago, IL 60612","['CUSTOM DESIGNER LIGHTING', 'FULLY RESTORED GRAND STAIRCASE', 'DESIGNER KITCHEN', 'FULLY RENOVATED', 'GRAND ENTRANCE', 'SEPARATE COACH HOUSE']",1888.0,Single Family Residential,,CHI - Near West Side,Cook,Built in 1888,Single-family,Has A/C,Dryer hookup,3 garage spaces,"4,500 sq ft lot"
https://redfin.com/IL/Chicago/2342-W-Adams-St-60612/unit-1B/home/185554757,for_sale,399000.0,,,41.8787265,-87.6857267,2.0,1.5,"2342 W Adams St Unit 1B, Chicago, IL 60612","['NEAR WEST LOOP', 'IN-UNIT WASHER/ DRYER']",2022.0,Condo/Co-op,,CHI - Near West Side,Cook,Built in 2022,Condo,Has A/C,In-unit laundry (washer and dryer),1 garage space,
https://redfin.com/IL/Chicago/3035-W-Flournoy-St-60612/home/191622322,for_sale,559900.0,,,41.8726444,-87.7023267,6.0,3.0,"3035 W Flournoy St, Chicago, IL 60612","['HARDWOOD FLOORS', 'NEW PLUMBING', 'NEW ELECTRIC', 'LARGE KITCHENS', 'QUARTZ COUNTERTOPS', 'NEW WINDOWS']",1905.0,Multi-Family (2-4 Unit),,CHI - East Garfield Park,Cook,Built in 1905,Multi-family (2-4 unit),,,2 garage spaces,"3,125 sq ft lot"
https://redfin.com/IL/Chicago/2637-W-Huron-St-60612/home/13260513,for_sale,649999.0,1200.0,542.0,41.8937121,-87.6931908,2.0,2.0,"2637 W Huron St, Chicago, IL 60612","['HARDWOOD FLOORS', 'NEW SIDING', 'TANKLESS WATER HEATERS', 'CENTRAL HEAT AND AIR', 'REMODELED BATHROOMS', 'OPEN CONCEPT HOME']",1890.0,Single Family Residential,,CHI - West Town,Cook,1890,Single-family,Has A/C,Dryer hookup,2 car garage,"3,310 sq ft"
https://redfin.com/IL/Chicago/2248-W-Taylor-St-60612/home/40265791,for_sale,919900.0,,,41.8692018,-87.6831521,6.0,3.0,"2248 W Taylor St, Chicago, IL 60612","['NEWER CONSTRUCTION', 'IN UNIT WASHER AND DRYER', '2 BALCONIES', 'BEAUTIFUL KITCHEN', 'GRANITE COUNTERS', 'SPACIOUS LIVING ROOM']",2017.0,Multi-Family (2-4 Unit),,CHI - Near West Side,Cook,2017,Multi-family,,,,"2,385 sq ft"
https://redfin.com/IL/Chicago/2722-W-Jackson-Blvd-60612/home/13259148,for_sale,395000.0,,,41.8776437,-87.6947294,6.0,2.5,"2722 W Jackson Blvd, Chicago, IL 60612","['ZONED R4', 'LEGAL 2 UNIT', 'FULL SIDE LOT', 'DOUBLE LOT', 'GREAT NATURAL LIGHT', '10 FOOT CEILINGS']",1888.0,Multi-Family (2-4 Unit),,CHI - East Garfield Park,Cook,Built in 1888,Multi-family (2-4 unit),,,5 parking spaces,"6,250 sq ft lot"
https://redfin.com/IL/Chicago/2342-W-Adams-St-60612/unit-506/home/190187759,for_sale,465000.0,,,41.8787265,-87.6857267,2.0,2.0,"2342 W Adams St #506, Chicago, IL 60612","['OPEN CONCEPT FLOORPLAN', 'QUARTZ COUNTERS', 'ELEVATOR BUILDING', 'CUSTOM CABINETRY', 'STAINLESS STEEL APPLIANCES', 'GOURMET KITCHEN']",2022.0,Condo/Co-op,$256/mo,CHI - Near West Side,Cook,2022,Condo,Has A/C,In-unit laundry (washer and dryer),1 car garage,
https://redfin.com/IL/Chicago/2342-W-Adams-St-60612/unit-306/home/184813293,for_sale,425000.0,,,41.8787265,-87.6857267,2.0,2.0,"2342 W Adams St #306, Chicago, IL 60612","['QUARTZ COUNTERS', 'ELEVATOR BUILDING', 'CUSTOM CABINETRY', 'STAINLESS STEEL APPLIANCES', 'GOURMET KITCHEN', 'MASSIVE PENINSULA']",2022.0,Condo/Co-op,$245 monthly HOA fee,CHI - Near West Side,Cook,Built in 2022,Condo,Has A/C,In-unit laundry (washer and dryer),1 garage space,
https://redfin.com/IL/Chicago/2508-W-Roosevelt-Rd-60608/home/148044380,for_sale,590000.0,2300.0,257.0,41.866879,-87.689097,4.0,3.5,"2508 W Roosevelt Rd, Chicago, IL 60608","['WALKING DISTANCE OF RUSH', 'WALKING DISTANCE OF UIC', 'WALKING DISTANCE OF COSTCO', 'VIEW OF THE SKYLINE', 'ROOF DECK']",2025.0,Townhouse,$150 monthly HOA fee,CHI - Near West Side,Cook,Built in 2025,Townhome,Has A/C,,2 garage spaces,
https://redfin.com/IL/Chicago/2921-W-Jackson-Blvd-60612/home/183998951,for_sale,585000.0,,,41.8771901,-87.6995478,5.0,3.0,"2921 W Jackson Blvd, Chicago, IL 60612","['FINISHED BASEMENT', 'SOLID BRICK BUILDING', 'CENTRAL AC', 'TWO UNIT PROPERTY', 'RENOVATED IN 2018', 'SEPARATE FURNACES']",1888.0,Multi-Family (2-4 Unit),,CHI - East Garfield Park,Cook,1888,Multi-family,,,2 car garage,"3,125 sq ft"
https://redfin.com/IL/Chicago/2923-W-Jackson-Blvd-60612/home/160782478,for_sale,99900.0,,,41.8771576,-87.6996532,,,"2923 W Jackson Blvd, Chicago, IL 60612",,,Vacant Land,,CHI - East Garfield Park,Cook,,Vacant land,,,,"4,144 sq ft lot"
https://redfin.com/IL/Chicago/3008-W-Flournoy-St-60612/unit-1/home/13106427,for_sale,199999.0,1300.0,154.0,41.873056,-87.7014534,3.0,2.0,"3008 W Flournoy St #1, Chicago, IL 60612",,2007.0,Condo/Co-op,$200/mo,CHI - East Garfield Park,Cook,2007,Condo,Has A/C,,1 space,
https://redfin.com/IL/Chicago/2334-W-Washington-Blvd-60612/home/14102961,for_sale,449000.0,,,41.883214,-87.6854223,,,"2334 W Washington Blvd, Chicago, IL 60612","['RT-4 ZONING', 'DEVELOPMENT OPPORTUNITY']",,Vacant Land,,CHI - Near West Side,Cook,,Vacant land,,,,"3,937 sq ft"
https://redfin.com/IL/Chicago/2818-W-Fillmore-St-60612/home/147713444,for_sale,50000.0,,,41.868591,-87.696823,,,"2818 W Fillmore St, Chicago, IL 60612",,,Vacant Land,,CHI - North Lawndale,Cook,,Vacant land,,,,"3,125 sq ft lot"
https://redfin.com/IL/Chicago/1645-W-Ogden-Ave-60612/unit-813/home/18924179,for_sale,359900.0,1301.0,277.0,41.8797469,-87.6675721,2.0,2.0,"1645 W Ogden Ave #813, Chicago, IL 60612","['HARDWOOD FLOORS', 'FIREPLACE', 'DEEDED PARKING SPACE', 'STAINLESS STEEL APPLIANCES', 'FITNESS CENTER', 'GRANITE COUNTERS']",1923.0,Condo/Co-op,$683 monthly HOA fee,CHI - Near West Side,Cook,Built in 1923,Condo,Has A/C,,1 garage space,
https://redfin.com/IL/Chicago/1645-W-Ogden-Ave-60612/unit-434/home/18941852,for_sale,230000.0,610.0,377.0,41.8797469,-87.6675721,1.0,1.0,"1645 W Ogden Ave #434, Chicago, IL 60612","['CENTRAL COURTYARD', 'ROOF TOP DECK', '24 HOUR DOORPERSONS', '13 FEET HIGH CEILINGS', 'PARAMOUNT LOFTS']",1925.0,Condo/Co-op,$331 monthly HOA fee,CHI - Near West Side,Cook,Built in 1925,Condo,Has A/C,In-unit laundry (washer and dryer),,
https://redfin.com/IL/Chicago/709-S-Sacramento-Blvd-60612/home/13258467,for_sale,349900.0,1430.0,245.0,41.8724858,-87.7008173,4.0,2.0,"709 S Sacramento Blvd, Chicago, IL 60612",,1894.0,Single Family Residential,,CHI - East Garfield Park,Cook,1894,Single-family,,,2 car garage,
https://redfin.com/IL/Chicago/512-N-Leavitt-St-60612/home/192022640,for_sale,525000.0,1402.0,374.0,41.8911535,-87.6819248,3.0,2.0,"512 N Leavitt St, Chicago, IL 60612",,1880.0,Single Family Residential,,CHI - West Town,Cook,Built in 1880,Single-family,,,1 parking space,"3,955 sq ft lot"
https://redfin.com/IL/Chicago/2225-W-Monroe-St-60612/unit-4/home/26818375,for_sale,225000.0,1600.0,141.0,41.8796805,-87.6825714,2.0,2.0,"2225 W Monroe St #4, Chicago, IL 60612","['GAS FIREPLACE', 'BALCONY OFF MASTER BEDROOM', 'INDOOR PARKING SPOT']",2007.0,Condo/Co-op,$173 monthly HOA fee,CHI - Near West Side,Cook,Built in 2007,Condo,Has A/C,In-unit laundry (washer and dryer),1 garage space,"3,406 sq ft lot"
https://redfin.com/IL/Chicago/2939-W-Flournoy-St-60612/home/21872948,for_sale,60000.0,,,41.8725522,-87.699986,,,"2939 W Flournoy St, Chicago, IL 60612","['CONVENIENTLY LOCATED OFF I-290', 'VACANT LOT', 'ZONED RT-4']",,Vacant Land,,CHI - East Garfield Park,Cook,,Vacant land,,,,"2,613 sq ft"
https://redfin.com/IL/Chicago/2932-W-Fillmore-St-60612/home/147908721,for_sale,39900.0,,,41.8685666,-87.6997082,,,"2932 W Fillmore St, Chicago, IL 60612","['AMPLE SPACE TO BUILD', 'PRIME VACANT LOT', 'STEPS FROM DOUGLAS PARK', 'BUILT-IN GARAGE', 'FAST-GROWING COMMUNITY']",,Vacant Land,,CHI - North Lawndale,Cook,,Vacant land,,,,
https://redfin.com/IL/Chicago/2949-W-Wilcox-St-60612/home/147815839,for_sale,75000.0,,,41.8789451,-87.7006775,,,"2949 W Wilcox St, Chicago, IL 60612","['MULTIFAMILY DEVELOPMENT', 'PUBLIC TRANSPORTATION ACCESS', 'EAST GARFIELD PARK LOCATION', 'RT-4 ZONING', 'NEARBY AMENITIES', 'SIGNIFICANT GROWTH']",,Vacant Land,,CHI - East Garfield Park,Cook,,Vacant land,,,,"3,125 sq ft lot"
https://redfin.com/IL/Chicago/212-S-Leavitt-St-60612/home/191983742,for_sale,2250000.0,,,41.8783028,-87.681748,6.0,4.0,"212 S Leavitt St, Chicago, IL 60612",,1992.0,Multi-Family (2-4 Unit),,CHI - Near West Side,Cook,1992,Multi-family,,,2 car garage,0.32 acres
https://redfin.com/IL/Chicago/2333-W-Huron-St-60612/home/192824861,for_sale,950000.0,,,41.8937713,-87.6856188,5.0,3.0,"2333 W Huron St, Chicago, IL 60612","['VIBRANT NEIGHBORHOOD', 'COACH HOUSE APARTMENT', 'PRIME LOT', 'RARE DEVELOPMENT OPPORTUNITY']",1888.0,Multi-Family (2-4 Unit),,CHI - West Town,Cook,1888,Multi-family,,,2 car garage,"3,690 sq ft"
https://redfin.com/IL/Chicago/2909-W-Wilcox-St-60612/home/13258454,for_sale,304999.0,2000.0,152.0,41.8790431,-87.6991781,6.0,2.0,"2909 W Wilcox St, Chicago, IL 60612","['PRIME LOCATION', 'NEW ELECTRIC', ' GAS-FORCED AIR SYSTEMS', ' PLUMBING', 'FULLY GUT REHABBED', 'COMMUNITY GROWTH']",1892.0,Single Family Residential,,CHI - East Garfield Park,Cook,1892,Single-family,,,2 spaces,"3,125 sq ft"
https://redfin.com/IL/Chicago/1125-S-Richmond-St-60612/home/147713457,for_sale,75000.0,,,41.8674493,-87.6992316,,,"1125 S Richmond St, Chicago, IL 60612","['VACANT LOT', 'ZONED RT-4']",,Vacant Land,,CHI - North Lawndale,Cook,,Vacant land,,,,"4,356 sq ft lot"
https://redfin.com/IL/Chicago/2847-W-Lexington-St-60612/home/147713427,for_sale,60000.0,,,41.8717632,-87.697815,,,"2847 W Lexington St, Chicago, IL 60612",,,Vacant Land,,CHI - East Garfield Park,Cook,,Vacant land,,,,"3,049 sq ft lot"
https://redfin.com/IL/Chicago/2243-W-Grand-Ave-60612/home/194402736,for_sale,499900.0,,,41.8905328,-87.6834657,,,"2243 W Grand Ave, Chicago, IL 60612","['RESTAURANTS', 'PUBLIC TRANSPORTATION', 'SMITH PARK', 'ZONING B2-3', 'SHOPS']",,Vacant Land,,CHI - West Town,Cook,,Vacant land,,,,"2,520 sq ft"
https://redfin.com/IL/Chicago/2922-W-Polk-St-60612/home/13258900,for_sale,489900.0,1589.0,308.0,41.8712142,-87.6994818,4.0,3.0,"2922 W Polk St, Chicago, IL 60612","['SUNLIT LIVING AREAS', 'OPEN FLOOR PLAN', 'HARDWOOD FLOORS THROUGHOUT', 'FULLY FINISHED BASEMENT', 'ELEGANT WALL OF WINDOWS', 'SPACIOUS BACKYARD WITH DECK']",1893.0,Single Family Residential,,CHI - East Garfield Park,Cook,1893,Single-family,Has A/C,Dryer hookup,2 spaces,"3,049 sq ft"
https://redfin.com/IL/Chicago/2847-W-Washington-Blvd-60612/home/189834173,for_sale,1740000.0,8000.0,218.0,41.8826316,-87.6982339,58.0,,"2847 W Washington Blvd, Chicago, IL 60612",,1927.0,Multi-Family (5+ Unit),,CHI - East Garfield Park,Cook,Built in 1927,Multi-family (5+ unit),Has A/C,,,"5,350 sq ft lot"
https://redfin.com/IL/Chicago/3130-W-Polk-St-60612/home/13258931,for_sale,424900.0,,,41.8711736,-87.7046404,6.0,2.0,"3130 W Polk St, Chicago, IL 60612","['HARDWOOD FLOORS', 'POSSIBLE 3-FLAT CONVERSION', 'BASEMENT HAS 2 ENTRANCES']",1905.0,Multi-Family (2-4 Unit),,CHI - East Garfield Park,Cook,1905,Multi-family,,,,"3,125 sq ft"
https://redfin.com/IL/Chicago/3115-W-Polk-St-60612/home/175647643,for_sale,29000.0,,,41.87072,-87.703992,,,"3115 W Polk St, Chicago, IL 60612","[""CHICAGO'S BUSINESS DISTRICT"", 'CTA BLUE LINE', 'ILLINOIS MEDICAL DISTRICT', 'ZONED RT-4 VACANT LOT', 'CONVENIENT ACCESS TO I-290']",,Vacant Land,,CHI - East Garfield Park,Cook,,Vacant land,,,,
https://redfin.com/IL/Chicago/1033-S-Claremont-Ave-60612/home/14087805,for_sale,315000.0,1626.0,194.0,41.8680172,-87.6845683,3.0,1.0,"1033 S Claremont Ave, Chicago, IL 60612",,1878.0,Single Family Residential,,CHI - Near West Side,Cook,Built in 1878,Single-family,Has A/C,,1 garage space,"3,136 sq ft lot"
https://redfin.com/IL/Chicago/3008-W-Flournoy-St-60612/unit-3/home/13173481,for_sale,199999.0,1200.0,167.0,41.873056,-87.7014534,3.0,2.0,"3008 W Flournoy St #3, Chicago, IL 60612",,2007.0,Condo/Co-op,$200 monthly HOA fee,CHI - East Garfield Park,Cook,Built in 2007,Condo,Has A/C,,1 parking space,
https://redfin.com/IL/Chicago/1934-W-Fulton-St-60612/home/14103517,for_sale,325000.0,945.0,344.0,41.8870762,-87.6757193,2.0,1.0,"1934 W Fulton St, Chicago, IL 60612","['TOTAL REHAB', 'TEARDOWN']",1908.0,Single Family Residential,,CHI - Near West Side,Cook,1908,Single-family,,,,"2,875 sq ft"
https://redfin.com/IL/Chicago/2714-W-Van-Buren-St-60612/home/147713393,for_sale,100000.0,,,41.8762119,-87.6943687,,,"2714 W Van Buren St, Chicago, IL 60612","['MULTIFAMILY DEVELOPMENT', 'RM-5 ZONING', ""AREA'S REVITALIZATION"", 'DOUBLE LOT', 'NEARBY AMENITIES', 'SIGNIFICANT GROWTH']",,Vacant Land,,CHI - East Garfield Park,Cook,,Vacant land,,,,"5,000 sq ft"
https://redfin.com/IL/Chicago/2244-W-Grand-Ave-60612/home/14105233,for_sale,1950000.0,,,41.8909454,-87.6835441,,,"2244 W Grand Ave, Chicago, IL 60612",,,Vacant Land,,CHI - West Town,Cook,,Vacant land,,,,"9,583 sq ft"
https://redfin.com/IL/Chicago/3037-W-Polk-St-60612/unit-2/home/18932037,for_sale,179000.0,1325.0,135.0,41.8707487,-87.7023985,3.0,2.0,"3037 W Polk Ave #2, Chicago, IL 60612","['LARGE OPEN FLOOR PLAN', 'STEEL PORCHES', 'FULL BRICK CONSTRUCTION', 'FULL FLOOR CONDO', 'MODERN FINISHES']",2006.0,Condo/Co-op,$200/mo,CHI - East Garfield Park,Cook,2006,Condo,Has A/C,In-unit laundry (washer and dryer),1 car garage,
https://redfin.com/IL/Chicago/2947-W-Wilcox-St-60612/home/13258255,for_sale,75000.0,,,41.878953,-87.7005269,,,"2947 W Wilcox St, Chicago, IL 60612","['MULTIFAMILY DEVELOPMENT', 'EAST GARFIELD PARK LOCATION', 'RT-4 ZONING', 'NEARBY AMENITIES']",,Vacant Land,,CHI - East Garfield Park,Cook,,Vacant land,,,,"3,125 sq ft"
https://redfin.com/IL/Chicago/2815-W-Wilcox-St-60612/home/147815841,for_sale,75000.0,,,41.8790248,-87.6970283,,,"2815 W Wilcox St, Chicago, IL 60612","['MULTIFAMILY DEVELOPMENT', 'PUBLIC TRANSPORTATION ACCESS', 'EAST GARFIELD PARK LOCATION', 'RT-4 ZONING', 'NEARBY AMENITIES', 'SIGNIFICANT GROWTH']",,Vacant Land,,CHI - East Garfield Park,Cook,,Vacant land,,,,"3,125 sq ft lot"
https://redfin.com/IL/Chicago/3159-W-Madison-St-60612/home/167432084,for_sale,250000.0,,,41.880618,-87.705303,,,"3159 W Madison St, Chicago, IL 60612",,,Vacant Land,,CHI - East Garfield Park,Cook,,Vacant land,,,,"9,583 sq ft"
https://redfin.com/IL/Chicago/1001-S-Campbell-Ave-60612/home/108409077,for_sale,99000.0,,,41.8690882,-87.6883729,,,"1001 S Campbell Ave, Chicago, IL 60612","['RT-3.5 ZONING', 'ILLINOIS MEDICAL DISTRICT', 'CONTIGUOUS PARCELS', 'ADJACENT CORNER PLOTS', 'PROXIMITY TO UIC']",,Vacant Land,,CHI - Near West Side,Cook,,Vacant land,,,,
https://redfin.com/IL/Chicago/2347-W-Grand-Ave-60612/home/183974111,for_sale,400000.0,,,41.890441,-87.686043,,,"2347 W Grand Ave, Chicago, IL 60612","['PRIME LOCATION', 'GREAT LOT']",,Vacant Land,,CHI - West Town,Cook,,Vacant land,,,,"3,484 sq ft"
https://redfin.com/IL/Chicago/320-S-Whipple-St-60612/home/13258245,for_sale,100000.0,920.0,109.0,41.8767118,-87.7025682,2.0,1.0,"320 S Whipple St, Chicago, IL 60612","['UNFINISHED ATTIC POTENTIAL', 'CLOSE TO BLUE LINE', 'CLOSE TO HOSPITALS', 'MINUTES TO UNITED CENTER', 'CLOSE TO I-290']",1890.0,Single Family Residential,,CHI - East Garfield Park,Cook,Built in 1890,Single-family,,,1 parking space,"3,136 sq ft lot"
https://redfin.com/IL/Chicago/2242-W-Taylor-St-60612/home/14089027,for_sale,499000.0,2000.0,250.0,41.8692149,-87.6828879,3.0,2.0,"2242 W Taylor St, Chicago, IL 60612",,1880.0,Single Family Residential,,CHI - Near West Side,Cook,1880,Single-family,Has A/C,In-unit laundry (washer and dryer),2 car garage,"2,400 sq ft"
https://redfin.com/IL/Chicago/1000-S-Leavitt-St-60612/home/194392223,for_sale,3000000.0,,,41.868836,-87.6814967,,,"1000 S Leavitt St, Chicago, IL 60612","['760SF LAND PARCEL', 'CURRENT ZONING PD-30', '5', '303 SF FREE-STANDING BUILDING', 'VIBRANT NEAR WEST SIDE AREA', '20']",,Vacant Land,,CHI - Near West Side,Cook,,Vacant land,,,,
https://redfin.com/IL/Chicago/3153-W-Madison-St-60612/home/177402976,for_sale,125000.0,,,41.880706,-87.704372,,,"3153 W Madison St, Chicago, IL 60612","['EASY ACCESS TO DOWNTOWN', 'NEARBY ATTRACTIONS', 'PRIME VACANT LOT']",,Vacant Land,,CHI - East Garfield Park,Cook,,Vacant land,,,,"4,791 sq ft"
